日期,代码,名称,收盘价,涨跌幅,开盘价,最高价,最低价,趋势,热度,热度排名,大单净额,量比,换手率,成交额,总市值,诊股综合评分,技术面评分,资金面评分,技术形态,买入信号,同花顺行业,最相关概念,所属概念数量
2026-05-19,688182.SH,灿勤科技,43.84,20.010949904188344,39.2,43.84,39.2,开,0,0,0,0,49016.0,1132.25亿,175.36万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300212.SZ,*ST易录,8.26,14.40443213296399,7.58,8.36,7.47,开,0,0,0,0,51103.0,64.58亿,57.70万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688039.SH,当虹科技,51.69,11.137389808643302,46.9,53.0,46.6,开,0,0,0,0,27455.0,548.78亿,57.17万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002178.SZ,延华智能,6.14,10.035842293906803,5.58,6.14,5.57,开,0,0,0,0,14796.0,24.32亿,43.70万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,605218.SH,伟时电子,21.29,10.02583979328164,19.35,21.29,19.35,开,0,0,0,0,20675.0,9.98亿,45.31万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600021.SH,上海电力,18.45,10.017889087656528,16.8,18.45,16.56,开,0,0,0,0,107560.0,60.18亿,520.52万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002135.SZ,东南网架,8.9,10.012360939431403,8.1,8.9,8.01,开,0,0,0,0,23596.0,27.41亿,92.90万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002173.SZ,创新医疗,25.39,10.008665511265175,24.42,25.39,24.2,开,0,0,0,0,61527.0,24.52亿,106.86万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002067.SZ,景兴纸业,5.28,10.000000000000009,5.28,5.28,5.21,开,0,0,0,0,40044.0,75.85亿,70.63万,0,0,0,价升,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603178.SH,圣龙股份,23.76,10.0,21.7,23.76,21.4,开,0,0,0,0,52738.0,22.92亿,56.17万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002272.SZ,川润股份,22.67,9.995147986414374,20.75,22.67,20.65,开,0,0,0,0,143646.0,65.20亿,92.52万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603082.SH,北自科技,51.18,9.993552546744034,51.18,51.18,51.17,开,0,0,0,0,25084.0,4.90亿,20.76万,0,0,0,价升,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002150.SZ,正泰电源,32.7,9.989909182643803,29.95,32.7,29.86,开,0,0,0,0,45758.0,14.27亿,117.24万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603206.SH,嘉环科技,21.03,9.989539748953975,19.36,21.03,19.31,开,0,0,0,0,31263.0,15.41亿,64.18万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300166.SZ,东方国信,21.42,9.846153846153854,20.01,21.51,19.66,开,0,0,0,0,282841.0,136.29亿,194.01万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300163.SZ,先锋新材,5.59,9.607843137254907,5.13,5.7,5.13,开,0,0,0,0,34592.0,62.87亿,25.52万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300152.SZ,*ST动力,1.66,8.496732026143784,1.54,1.67,1.53,开,0,0,0,0,4124.0,25.38亿,11.83万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600186.SH,莲花控股,11.33,7.802093244529022,10.59,11.55,10.11,开,0,0,0,0,237161.0,215.10亿,201.71万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002208.SZ,合肥城建,24.5,7.267950963222418,23.5,25.12,23.2,开,0,0,0,0,379002.0,154.71亿,196.75万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002131.SZ,利欧股份,7.37,6.811594202898546,6.82,7.59,6.74,开,0,0,0,0,595828.0,805.55亿,431.50万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002196.SZ,方正电机,17.25,6.745049504950494,16.24,17.77,15.96,开,0,0,0,0,136921.0,82.29亿,84.25万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002169.SZ,智光电气,15.97,6.254158349966741,15.07,16.3,14.96,开,0,0,0,0,61127.0,38.39亿,121.16万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300010.SZ,ST豆神,2.92,6.181818181818179,2.73,2.94,2.73,开,0,0,0,0,15974.0,55.58亿,48.57万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688190.SH,云路股份,97.84,5.887445887445884,97.37,99.58,94.08,开,0,0,0,0,22694.0,234.79亿,117.41万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603067.SH,振华股份,41.4,5.693132499361749,39.98,42.96,39.98,开,0,0,0,0,127702.0,30.82亿,312.79万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300242.SZ,佳云科技,5.41,5.664062500000001,5.13,5.68,5.12,开,0,0,0,0,25298.0,46.30亿,34.33万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300061.SZ,旗天科技,10.8,5.571847507331381,10.22,10.85,10.11,开,0,0,0,0,22780.0,21.64亿,67.19万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603078.SH,江化微,34.06,5.448916408668747,31.43,34.96,31.03,开,0,0,0,0,104056.0,30.95亿,131.35万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002246.SZ,北化股份,23.68,5.384957721406323,22.48,23.8,22.33,开,0,0,0,0,42428.0,18.06亿,130.01万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,000026.SZ,飞亚达,21.28,5.346534653465356,20.5,21.33,20.35,开,0,0,0,0,20795.0,9.97亿,77.58万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,605288.SH,凯迪股份,91.0,5.263157894736838,88.18,92.78,86.8,开,0,0,0,0,11368.0,1.26亿,63.88万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688160.SH,步科股份,135.41,5.180984930868407,132.0,138.0,131.52,开,0,0,0,0,44970.0,335.05亿,123.00万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002055.SZ,ST得润,6.41,5.081967213114762,6.34,6.41,6.28,开,0,0,0,0,7951.0,12.50亿,38.07万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688135.SH,利扬芯片,41.28,5.038167938931308,40.0,41.75,38.8,开,0,0,0,0,54844.0,1343.32亿,96.23万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603008.SH,ST喜临门,8.98,5.029239766081868,8.98,8.98,8.98,开,0,0,0,0,2255.0,2.51亿,33.07万,0,0,0,价升,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600165.SH,ST宁科,3.14,5.0167224080267525,3.0,3.14,2.95,开,0,0,0,0,2366.0,7.64亿,23.01万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002207.SZ,*ST准油,10.12,4.979253112033181,9.5,10.12,9.5,开,0,0,0,0,33192.0,33.83亿,26.39万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,601198.SH,东兴证券,13.43,4.921874999999992,13.28,13.6,13.18,开,0,0,0,0,62436.0,46.49亿,434.12万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688036.SH,传音控股,65.5,4.8839071257005555,62.82,65.97,62.65,开,0,0,0,0,110240.0,1702.78亿,754.03万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688126.SH,沪硅产业,25.8,4.878048780487801,24.41,26.12,23.96,开,0,0,0,0,197312.0,7758.35亿,704.77万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300068.SZ,ST南都,5.09,4.732510288065834,4.79,5.13,4.77,开,0,0,0,0,20289.0,40.78亿,43.45万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688099.SH,晶晨股份,114.26,4.729605866177828,110.01,115.38,108.0,开,0,0,0,0,117471.0,1044.53亿,481.22万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603116.SH,红蜻蜓,7.82,4.685408299866139,7.46,7.99,7.33,开,0,0,0,0,11462.0,14.81亿,45.06万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300007.SZ,汉威科技,50.7,4.53608247422681,48.23,51.45,48.23,开,0,0,0,0,92081.0,18.46亿,143.45万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300031.SZ,宝通科技,25.8,4.453441295546565,24.55,25.97,24.41,开,0,0,0,0,45187.0,17.74亿,90.79万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603220.SH,中贝通信,33.45,4.433343740243527,31.8,34.59,31.51,开,0,0,0,0,157214.0,46.95亿,145.26万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600023.SH,浙能电力,6.42,4.390243902439018,6.15,6.45,6.1,开,0,0,0,0,49161.0,78.09亿,860.84万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300285.SZ,国瓷材料,40.6,4.370179948586126,38.83,42.78,38.72,开,0,0,0,0,171129.0,41.52亿,346.59万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603007.SH,顺景科技,8.45,4.320987654320983,7.99,8.58,7.9,开,0,0,0,0,71263.0,85.87亿,58.74万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603198.SH,迎驾贡酒,36.8,4.3083900226757255,35.28,37.67,35.23,开,0,0,0,0,19518.0,5.31亿,294.40万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688185.SH,康希诺,65.15,4.273367477592844,62.9,68.48,62.82,开,0,0,0,0,22296.0,335.18亿,74.51万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002044.SZ,美年健康,6.38,4.248366013071892,6.14,6.73,6.12,开,0,0,0,0,182444.0,280.82亿,247.18万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002195.SZ,岩山科技,8.74,4.171632896305121,8.61,8.98,8.61,开,0,0,0,0,162193.0,184.35亿,491.17万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603040.SH,新坐标,87.29,4.164677804295954,84.65,88.82,84.0,开,0,0,0,0,17353.0,2.00亿,118.49万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300278.SZ,华昌达,5.28,4.142011834319526,5.08,5.33,5.08,开,0,0,0,0,17549.0,33.38亿,74.42万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300251.SZ,光线传媒,14.01,4.086181277860319,13.52,14.28,13.46,开,0,0,0,0,65773.0,47.11亿,388.83万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300100.SZ,双林股份,34.65,4.022815971179814,33.06,34.82,33.02,开,0,0,0,0,56872.0,16.74亿,190.98万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600149.SH,廊坊发展,6.74,4.012345679012342,6.54,6.89,6.41,开,0,0,0,0,14807.0,22.28亿,25.62万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600239.SH,ST云城,1.56,4.0000000000000036,1.49,1.58,1.48,开,0,0,0,0,3234.0,20.99亿,25.05万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300058.SZ,蓝色光标,18.6,3.910614525139681,17.73,19.0,17.53,开,0,0,0,0,585163.0,314.72亿,646.90万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603100.SH,川仪股份,21.57,3.851709195955709,20.68,21.58,20.67,开,0,0,0,0,13161.0,6.22亿,110.34万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,000032.SZ,深桑达Ａ,19.61,3.7566137566137616,18.9,19.96,18.8,开,0,0,0,0,40348.0,20.73亿,213.62万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,605066.SH,天正电气,8.09,3.7179487179487185,7.75,8.12,7.73,开,0,0,0,0,11397.0,14.26亿,40.65万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603171.SH,税友股份,59.05,3.7056550755180884,57.0,59.38,56.8,开,0,0,0,0,17841.0,3.04亿,239.68万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300274.SZ,阳光电源,157.81,3.6518883415435153,154.0,160.97,153.72,开,0,0,0,0,814720.0,51.56亿,2509.20万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603057.SH,紫燕食品,27.57,3.6466165413533793,26.69,28.2,26.6,开,0,0,0,0,5752.0,2.08亿,113.59万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300182.SZ,捷成股份,6.03,3.6082474226804115,5.83,6.1,5.83,开,0,0,0,0,52136.0,86.84亿,136.24万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,000031.SZ,大悦城,2.88,3.5971223021582768,2.85,2.95,2.83,开,0,0,0,0,5780.0,20.02亿,123.45万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603115.SH,海星股份,86.26,3.590728954005055,86.24,88.99,81.66,开,0,0,0,0,51513.0,6.08亿,208.65万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600136.SH,ST明诚,1.74,3.5714285714285747,1.68,1.76,1.68,开,0,0,0,0,2919.0,16.76亿,33.81万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600025.SH,华能水电,9.87,3.567681007345224,9.55,9.88,9.49,开,0,0,0,0,31945.0,32.78亿,1838.89万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300049.SZ,福瑞医科,58.7,3.563867325335221,57.25,60.55,57.24,开,0,0,0,0,33358.0,5.65亿,137.15万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002081.SZ,金 螳 螂,7.32,3.536067892503536,6.75,7.33,6.46,开,0,0,0,0,185359.0,268.57亿,193.56万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603226.SH,菲林格尔,48.08,3.509149623250797,45.91,48.35,45.6,开,0,0,0,0,7269.0,1.54亿,170.92万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002015.SZ,协鑫能科,22.22,3.4932463903120636,21.46,22.95,20.98,开,0,0,0,0,219987.0,99.41亿,360.70万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688066.SH,*ST航图,14.89,3.4746351633078527,14.41,15.1,14.31,开,0,0,0,0,9501.0,642.11亿,38.90万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,000006.SZ,深振业Ａ,11.06,3.4611786716557624,10.98,11.18,10.66,开,0,0,0,0,54912.0,50.22亿,149.31万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603014.SH,威高血净,35.77,3.441295546558719,34.83,35.86,34.58,开,0,0,0,0,2898.0,8188.00万,36.30万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002076.SZ,*ST星光,2.46,3.361344537815129,2.38,2.48,2.38,开,0,0,0,0,4142.0,16.98亿,25.64万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600151.SH,航天机电,15.49,3.3355570380253505,15.11,15.96,14.85,开,0,0,0,0,81693.0,52.71亿,222.17万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002164.SZ,宁波东力,14.61,3.250883392226142,14.24,14.86,14.01,开,0,0,0,0,28905.0,20.14亿,70.10万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300260.SZ,新莱应材,63.9,3.247697527872028,61.5,64.66,61.27,开,0,0,0,0,83409.0,13.14亿,183.80万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300250.SZ,初灵信息,20.35,3.247082699137496,19.68,20.99,19.51,开,0,0,0,0,10386.0,5.09亿,32.04万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603270.SH,金帝股份,30.13,3.2202809181226364,29.3,30.5,29.19,开,0,0,0,0,11551.0,3.84亿,21.31万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300276.SZ,三丰智能,9.09,3.178206583427915,8.88,9.2,8.78,开,0,0,0,0,88614.0,98.81亿,96.09万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603283.SH,赛腾股份,65.98,3.045447446509453,64.0,67.5,62.43,开,0,0,0,0,88811.0,13.46亿,178.92万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,601086.SH,国芳集团,9.01,2.971428571428569,8.82,9.12,8.7,开,0,0,0,0,7535.0,8.44亿,60.01万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300231.SZ,银信科技,11.45,2.9676258992805766,11.07,11.53,11.03,开,0,0,0,0,11813.0,10.38亿,50.87万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300168.SZ,万达信息,5.91,2.9616724738675946,5.73,5.96,5.72,开,0,0,0,0,6758.0,11.47亿,85.06万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603001.SH,奥康国际,9.07,2.951191827468783,8.81,9.4,8.81,开,0,0,0,0,7557.0,8.19亿,36.37万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,000016.SZ,*ST康佳A,3.14,2.9508196721311575,3.06,3.15,3.06,开,0,0,0,0,3840.0,12.29亿,50.13万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688010.SH,福光股份,37.95,2.9292107404393963,37.5,39.03,36.56,开,0,0,0,0,19106.0,500.27亿,60.93万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600187.SH,*ST国中,1.42,2.898550724637684,1.38,1.43,1.38,开,0,0,0,0,2807.0,19.94亿,22.92万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002244.SZ,滨江集团,10.34,2.885572139303474,10.05,10.38,10.02,开,0,0,0,0,19715.0,19.23亿,285.13万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300078.SZ,思创智联,3.93,2.879581151832469,3.84,4.03,3.82,开,0,0,0,0,6000.0,15.22亿,43.76万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002238.SZ,天威视讯,7.55,2.8610354223433236,7.3,7.64,7.27,开,0,0,0,0,4928.0,6.57亿,60.59万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688080.SH,映翰通,47.47,2.8602383531961006,46.79,48.9,46.51,开,0,0,0,0,11766.0,245.84亿,34.96万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300245.SZ,ST天玑,7.2,2.85714285714286,6.94,7.29,6.88,开,0,0,0,0,5355.0,7.52亿,21.92万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600131.SH,国网信通,18.47,2.839643652561236,18.0,18.66,17.96,开,0,0,0,0,19436.0,10.57亿,220.88万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603117.SH,万林物流,5.13,2.8056112224448833,4.99,5.18,4.95,开,0,0,0,0,4210.0,8.26亿,30.74万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688030.SH,山石网科,17.6,2.803738317757012,17.01,17.8,17.01,开,0,0,0,0,2357.0,134.40亿,31.72万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600255.SH,鑫科材料,3.67,2.801120448179274,3.57,3.75,3.57,开,0,0,0,0,16098.0,43.43亿,66.29万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,605168.SH,三人行,61.58,2.7875146052411983,59.32,62.0,58.7,开,0,0,0,0,40866.0,6.74亿,129.82万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300210.SZ,森远股份,11.82,2.7826086956521765,11.39,12.42,11.31,开,0,0,0,0,43120.0,35.74亿,57.23万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300052.SZ,中青宝,15.95,2.770618556701029,15.49,16.33,15.1,开,0,0,0,0,47302.0,29.79亿,41.77万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603051.SH,鹿山新材,24.8,2.734051367025684,24.38,24.95,24.0,开,0,0,0,0,8003.0,3.25亿,40.08万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300244.SZ,迪安诊断,19.17,2.7331189710611015,18.87,19.64,18.82,开,0,0,0,0,34962.0,18.09亿,96.13万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002020.SZ,京新药业,14.31,2.7279253409906734,13.95,14.38,13.94,开,0,0,0,0,6633.0,4.67亿,103.60万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002292.SZ,奥飞娱乐,8.3,2.7227722772277305,8.09,8.35,8.05,开,0,0,0,0,22316.0,27.00亿,84.48万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688116.SH,天奈科技,43.92,2.7128157156220856,42.76,44.08,42.05,开,0,0,0,0,30952.0,714.24亿,160.98万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,601059.SH,信达证券,17.12,2.6994601079783997,17.2,17.2,17.01,开,0,0,0,0,25186.0,14.70亿,555.20万,0,0,0,价升||阴线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002193.SZ,ST如意,5.34,2.6923076923076863,5.22,5.38,5.2,开,0,0,0,0,2318.0,4.37亿,13.98万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603138.SH,海量数据,19.64,2.665969681129125,19.13,19.85,19.08,开,0,0,0,0,11629.0,5.96亿,56.63万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600116.SH,三峡水利,6.95,2.6587887740029634,6.77,6.95,6.71,开,0,0,0,0,12442.0,18.10亿,132.89万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002039.SZ,黔源电力,20.8,2.564102564102562,20.21,20.8,19.92,开,0,0,0,0,13231.0,6.47亿,88.93万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300024.SZ,机器人,16.6,2.5324274243360105,16.1,16.86,16.02,开,0,0,0,0,72112.0,43.59亿,259.82万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,600167.SH,联美控股,6.94,2.511078286558358,6.81,6.98,6.77,开,0,0,0,0,4121.0,5.96亿,157.04万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002063.SZ,远光软件,6.6,2.4844720496894293,6.44,6.63,6.41,开,0,0,0,0,16487.0,25.14亿,116.74万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002294.SZ,信立泰,35.62,2.4741081703107004,34.72,36.09,34.66,开,0,0,0,0,52949.0,14.89亿,397.01万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002212.SZ,天融信,7.48,2.4657534246575423,7.31,7.54,7.28,开,0,0,0,0,10861.0,14.58亿,87.28万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002042.SZ,华孚时尚,4.99,2.4640657084188935,4.88,5.05,4.73,开,0,0,0,0,15734.0,31.95亿,84.86万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,601021.SH,春秋航空,45.35,2.4627202892001887,44.26,45.38,44.26,开,0,0,0,0,9681.0,2.16亿,443.67万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002024.SZ,ST易购,1.25,2.4590163934426252,1.23,1.26,1.23,开,0,0,0,0,2540.0,20.35亿,115.67万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603103.SH,横店影视,20.53,2.445109780439132,20.06,20.59,20.04,开,0,0,0,0,5035.0,2.47亿,130.20万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,002031.SZ,巨轮智能,8.38,2.4449877750611377,7.93,8.53,7.86,开,0,0,0,0,225886.0,276.92亿,160.36万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300076.SZ,*ST宁视,5.03,2.4439918533604907,4.91,5.1,4.88,开,0,0,0,0,2017.0,4.02亿,21.33万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688023.SH,安恒信息,45.58,2.4269662921348276,44.5,45.78,44.5,开,0,0,0,0,4520.0,99.58亿,46.39万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,601156.SH,东航物流,15.67,2.418300653594766,15.29,15.8,15.25,开,0,0,0,0,7463.0,4.76亿,148.02万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300103.SZ,达刚控股,9.76,2.413431269674716,9.72,9.87,9.42,开,0,0,0,0,7333.0,7.56亿,30.97万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,300106.SZ,西部牧业,14.43,2.413058907026259,14.06,14.53,13.93,开,0,0,0,0,8251.0,5.76亿,30.50万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,688156.SH,路德科技,27.26,2.404207362885051,26.87,27.8,26.59,开,0,0,0,0,4678.0,171.65亿,27.45万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
2026-05-19,603050.SH,科林电气,24.39,2.3929471032745604,23.58,25.17,23.58,开,0,0,0,0,14729.0,6.00亿,98.37万,0,0,0,价升||阳线,行情收盘价上穿5日,未分类,未分类,0
