日期,代码,名称,收盘价,涨跌幅,趋势,热度,热度排名,大单净额,量比,换手率,成交额,总市值,诊股综合评分,技术面评分,资金面评分,技术形态,买入信号,同花顺行业,最相关概念,所属概念数量
2026-05-19,300290.SZ,荣科科技,15.58,0.13%,开,1220,630,0万元,1.22,12222.0,7.80亿,99.64万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600273.SH,嘉化能源,7.83,0.13%,开,310,103,0万元,0.31,3216.0,4.09亿,102.68万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,601200.SH,上海环境,7.93,0.13%,开,170,147,0万元,0.17,1849.0,2.33亿,106.76万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,605158.SH,华达新材,8.06,0.12%,开,1730,292,0万元,1.73,7334.0,8.86亿,41.22万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603273.SH,天元智能,17.36,0.12%,开,980,268,0万元,0.98,963.0,5499.00万,9.73万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600192.SH,长城电工,8.69,0.12%,开,780,78,0万元,0.78,3017.0,3.46亿,38.39万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002166.SZ,莱茵生物,8.73,0.11%,开,520,458,0万元,0.52,3372.0,3.83亿,64.48万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600283.SH,钱江水利,9.11,0.11%,开,270,107,0万元,0.27,1315.0,1.45亿,49.57万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300133.SZ,华策影视,9.67,0.10%,开,4290,569,0万元,4.29,70029.0,71.86亿,162.11万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600178.SH,东安动力,10.11,0.10%,开,190,73,0万元,0.19,883.0,8724.00万,47.16万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002040.SZ,南 京 港,10.27,0.10%,开,910,406,0万元,0.91,4555.0,4.40亿,49.92万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002068.SZ,黑猫股份,10.35,0.10%,开,2770,420,0万元,2.77,21213.0,20.33亿,76.07万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600026.SH,中远海能,21.5,0.09%,开,550,15,0万元,0.55,46306.0,21.21亿,821.73万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,605162.SH,新中港,11.02,0.09%,开,950,293,0万元,0.95,4336.0,3.94亿,45.78万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603089.SH,正裕工业,11.34,0.09%,开,270,196,0万元,0.27,730.0,6402.00万,27.22万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603131.SH,上海沪工,23.17,0.09%,开,1590,217,0万元,1.59,12455.0,5.36亿,78.06万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688198.SH,佰仁医疗,94.25,0.08%,开,70,356,0万元,0.07,854.0,9.03亿,129.83万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600104.SH,上汽集团,12.66,0.08%,开,110,45,0万元,0.11,16801.0,13.22亿,1455.30万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,605016.SH,百龙创园,26.42,0.08%,开,300,280,0万元,0.3,3370.0,1.26亿,110.97万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603098.SH,森特股份,13.29,0.08%,开,410,199,0万元,0.41,2961.0,2.21亿,71.61万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603031.SH,安孚科技,54.93,0.07%,开,4420,171,0万元,4.42,75974.0,13.88亿,172.69万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688067.SH,爱威科技,28.18,0.07%,开,440,318,0万元,0.44,857.0,30.24亿,19.16万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,000158.SZ,常山北明,16.59,0.06%,开,530,383,0万元,0.53,14126.0,8.49亿,263.43万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688038.SH,中科通达,20.57,0.05%,开,680,312,0万元,0.68,1626.0,78.67亿,23.94万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688082.SH,盛美上海,185.26,0.04%,开,1050,324,0万元,1.05,92307.0,500.47亿,884.46万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,603259.SH,药明康德,102.09,0.04%,开,460,263,0万元,0.46,117285.0,11.42亿,2524.97万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,600085.SH,同仁堂,26.31,0.04%,开,110,38,0万元,0.11,4047.0,1.54亿,360.83万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,300102.SZ,乾照光电,28.27,0.04%,开,1980,559,0万元,1.98,51895.0,18.09亿,258.93万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,002048.SZ,宁波华翔,29.19,0.03%,开,1870,410,0万元,1.87,39320.0,13.25亿,207.19万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688058.SH,宝兰德,29.73,0.03%,开,570,316,0万元,0.57,1296.0,43.22亿,22.55万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-19,688053.SH,ST思科瑞,40.26,0.02%,开,370,315,0万元,0.37,1503.0,37.05亿,40.26万,5.5,6.0,4.0,价升||阴线,行情收盘价上穿5日,未分类,未分类,10
